"player_page","player"
"/wiki/Jon_Douglas","Jon Douglas"
"/wiki/Jon_Douglas","J Douglas"
"/wiki/Lew_Gerrard","L Gerrard"
"/wiki/Juan_Manuel_Couder","Juan Manuel Couder"
"/wiki/Juan_Manuel_Couder","JM Couder"
"/wiki/Martin_Mulligan","Martin Mulligan"
"/wiki/Jos%C3%A9_Edison_Mandarino","Jose Edison Mandarino"
"/wiki/Jos%C3%A9_Edison_Mandarino","JE Mandarino"
"/wiki/J%C3%B8rgen_Ulrich","J Ulrich"
"/wiki/Ian_McDonald_(Guyanese_writer)","I McDonald"
"/wiki/Ken_Fletcher","K Fletcher"
"/wiki/Ken_Fletcher","Ken Fletcher"
"/wiki/Wies%C5%82aw_G%C4%85siorek","Wieslaw Gasiorek"
"/wiki/Toomas_Leius","Toomas Leius"
"/wiki/Ladislav_Legenstein","Ladislav Legenstein"
"/wiki/Ji%C5%99%C3%AD_Javorsk%C3%BD","Jiri Javorsky"
"/wiki/Boro_Jovanovi%C4%87","Boro Jovanovic"
"/wiki/Boro_Jovanovi%C4%87","B Jovanovic"
"/wiki/Alex_Olmedo","A Olmedo"
"/wiki/Barry_Phillips-Moore","Barry PhillipsMoore"
"/wiki/Barry_Phillips-Moore","B PhillipsMoore"
"/wiki/Jos%C3%A9_Luis_Arilla","Jose Luis Arilla"
"/wiki/Rod_Mandelstam","Rod Mandelstam"
"/wiki/Rod_Mandelstam","R Mandelstam"
"/wiki/Rafael_Osuna","Rafael Osuna"
"/wiki/Rafael_Osuna","R Osuna"
"/wiki/Martin_Mulligan","M Mulligan"
"/wiki/Patricio_Rodr%C3%ADguez","P Rodriguez"
"/wiki/Wilhelm_Bungert","W Bungert"
"/wiki/Fred_Stolle","Fred Stolle"
"/wiki/Chuck_McKinley","Chuck McKinley"
"/wiki/Chuck_McKinley","C McKinley"
"/wiki/Fathi_Ali","Fathi Ali"
"/wiki/Mike_Sangster","M Sangster"
"/wiki/Ji%C5%99%C3%AD_Javorsk%C3%BD","J Javorsky"
"/wiki/Mikhail_Mozer","Mikhail Mozer"
"/wiki/Christian_Kuhnke","Christian Kuhnke"
"/wiki/Nikola_Pili%C4%87","Nikola Pilic"
"/wiki/Nikola_Pili%C4%87","N Pilic"
"/wiki/Mario_Llamas","M Llamas"
"/wiki/Frank_Froehling","Frank Froehling"
"/wiki/Roger_Taylor_(tennis)","Roger Taylor"
"/wiki/John_Hillebrand","John Hillebrand"
"/wiki/Thorvald_Moe","Thorvald Moe"
"/wiki/Dennis_Ralston","D Ralston"
"/wiki/Dennis_Ralston","Dennis Ralston"
"/wiki/Will_Coghlan","Will Coghlan"
"/wiki/John_Pearce_(tennis)","J Pearce"
"/wiki/John_Pearce_(tennis)","John Pearce"
"/wiki/Sergio_Tacchini","Sergio Tacchini"
"/wiki/Sergio_Tacchini","S Tacchini"
"/wiki/Christer_Holm","Christer Holm"
"/wiki/Ingo_Buding","Ingo Buding"
"/wiki/Toomas_Leius","T Leius"
"/wiki/Keith_Diepraam","K Diepraam"
"/wiki/Keith_Diepraam","Keith Diepraam"
"/wiki/Ronald_Holmberg","R Holmberg"
"/wiki/Frank_Froehling","F Froehling"
"/wiki/Bill_Bond_(tennis)","Bill Bond"
"/wiki/Bill_Bond_(tennis)","W Bond"
"/wiki/Premjit_Lall","P Lall"
"/wiki/Crawford_Henry","Crawford Henry"
"/wiki/Crawford_Henry","C Henry"
"/wiki/Roger_Taylor_(tennis)","R Taylor"
"/wiki/Fran%C3%A7ois_Jauffret","Francois Jauffret"
"/wiki/Marty_Riessen","M Riessen"
"/wiki/Marty_Riessen","Marty Riessen"
"/wiki/Osamu_Ishiguro","O Ishiguro"
"/wiki/Osamu_Ishiguro","Osamu Ishiguro"
"/wiki/Geoffrey_Pares","Geoffrey Pares"
"/wiki/Geoffrey_Pares","G Pares"
"/wiki/John_Newcombe","John Newcombe"
"/wiki/Sergei_Likhachev","Sergei Likhachev"
"/wiki/Will_Coghlan","W Coghlan"
"/wiki/Frew_McMillan","Frew McMillan"
"/wiki/Jean-Claude_Barclay","JeanClaude Barclay"
"/wiki/Jean-Claude_Barclay","JC Barclay"
"/wiki/Daniel_Contet","Daniel Contet"
"/wiki/Donald_Dell","D Dell"
"/wiki/Donald_Dell","Donald Dell"
"/wiki/Ingo_Buding","I Buding"
"/wiki/Eduardo_Soriano","Eduardo Soriano"
"/wiki/Fred_Stolle","F Stolle"
"/wiki/Harald_Elschenbroich","Harald Elschenbroich"
"/wiki/Whitney_Reed","Whitney Reed"
"/wiki/Whitney_Reed","W Reed"
"/wiki/John_Fraser_(tennis)","John Fraser"
"/wiki/Michio_Fujii","Michio Fujii"
"/wiki/Frew_McMillan","F McMillan"
"/wiki/Thorvald_Moe","T Moe"
"/wiki/Eduardo_Zuleta","Eduardo Zuleta"
"/wiki/Cliff_Drysdale","Cliff Drysdale"
"/wiki/Owen_Davidson","Owen Davidson"
"/wiki/Owen_Davidson","O Davidson"
"/wiki/Bill_Bowrey","Bill Bowrey"
"/wiki/Bill_Bowrey","W Bowrey"
"/wiki/Gerard_Pilet","G Pilet"
"/wiki/Christian_Kuhnke","C Kuhnke"
"/wiki/Jaidip_Mukerjea","J Mukerjea"
"/wiki/Jorge_Paulo_Lemann","Jorge Paulo Lemann"
"/wiki/John_Newcombe","J Newcombe"
"/wiki/Ian_Crookenden","Ian Crookenden"
"/wiki/Ian_Crookenden","I Crookenden"
"/wiki/Jim_Shepherd","J Shepherd"
"/wiki/Jim_Shepherd","Jim Shepherd"
"/wiki/John_Fraser_(tennis)","J Fraser"
"/wiki/Jos%C3%A9_Luis_Arilla","JL Arilla"
"/wiki/Mark_Cox_(tennis)","Mark Cox"
"/wiki/Miguel_Olvera","Miguel Olvera"
"/wiki/Ed_Rubinoff","Ed Rubinoff"
"/wiki/John_Sharpe_(tennis)","J Sharpe"
"/wiki/John_Sharpe_(tennis)","John Sharpe"
"/wiki/Sergei_Likhachev","S Likhachev"
"/wiki/Juan_Gisbert_Sr.","Juan Gisbert"
"/wiki/Ion_%C8%9Airiac","Ion Tiriac"
"/wiki/Bob_Carmichael","R Carmichael"
"/wiki/Bob_Carmichael","Bob Carmichael"
"/wiki/Patrice_Beust","Patrice Beust"
"/wiki/Arthur_Ashe","Arthur Ashe"
"/wiki/Arthur_Ashe","A Ashe"
"/wiki/John_Hillebrand","J Hillebrand"
"/wiki/Keith_Carpenter","K Carpenter"
"/wiki/Keith_Carpenter","Keith Carpenter"
"/wiki/Juan_Gisbert_Sr.","J Gisbert"
"/wiki/Alex_Metreveli","Alex Metreveli"
"/wiki/Giordano_Maioli","Giordano Maioli"
"/wiki/Ed_Rubinoff","E Rubinoff"
"/wiki/Thomaz_Koch","Thomaz Koch"
"/wiki/Raymond_Moore_(tennis)","Ray Moore"
"/wiki/Bill_Hoogs_Jr.","Bill Hoogs"
"/wiki/Bill_Hoogs_Jr.","W Hoogs"
"/wiki/Jim_McManus_(tennis)","Jim McManus"
"/wiki/Keith_Wooldridge","Keith Wooldridge"
"/wiki/Mark_Cox_(tennis)","M Cox"
"/wiki/Tom_Edlefsen","Tom Edlefsen"
"/wiki/Tom_Edlefsen","T Edlefsen"
"/wiki/Charlie_Pasarell","C Pasarell"
"/wiki/Charlie_Pasarell","Charlie Pasarell"
"/wiki/Fran%C3%A7ois_Jauffret","F Jauffret"
"/wiki/Graham_Stilwell","Graham Stilwell"
"/wiki/Allen_Fox","Allen Fox"
"/wiki/Stanley_Matthews_(tennis)","S Matthews"
"/wiki/Stanley_Matthews_(tennis)","Stanley Matthews"
"/wiki/Tony_Roche","Tony Roche"
"/wiki/Richard_Russell_(tennis)","Richard Russell"
"/wiki/Milan_Hole%C4%8Dek","Milan Holecek"
"/wiki/Cliff_Richey","Cliff Richey"
"/wiki/Cliff_Richey","C Richey"
"/wiki/Mike_Belkin","M Belkin"
"/wiki/Cliff_Drysdale","C Drysdale"
"/wiki/Mike_Belkin","Mike Belkin"
"/wiki/Eduardo_Zuleta","E Zuleta"
"/wiki/Jan_Hajer","Jan Hajer"
"/wiki/Gerald_Battrick","Gerald Battrick"
"/wiki/Nicholas_Kalogeropoulos","Nicholas Kalogeropoulos"
"/wiki/Nicholas_Kalogeropoulos","N Kalogeropoulos"
"/wiki/Keith_Wooldridge","K Wooldridge"
"/wiki/Gene_Scott_(tennis)","E Scott"
"/wiki/Clark_Graebner","Clark Graebner"
"/wiki/Alex_Metreveli","A Metreveli"
"/wiki/Tom_Okker","Tom Okker"
"/wiki/Tom_Okker","T Okker"
"/wiki/Pierre_Barth%C3%A8s","P Barthes"
"/wiki/Jim_McManus_(tennis)","J McManus"
"/wiki/Pierre_Barth%C3%A8s","Pierre Barthes"
"/wiki/Kenneth_Andersson_(tennis)","Kenneth Andersson"
"/wiki/Jos%C3%A9_Mar%C3%ADa_Gisbert","Jose Maria Gisbert"
"/wiki/Tony_Roche","A Roche"
"/wiki/Ove_Bengtson","Ove Bengtson"
"/wiki/Thomaz_Koch","T Koch"
"/wiki/Terry_Ryan_(tennis)","Terry Ryan"
"/wiki/John_Cooper_(tennis)","John Cooper"
"/wiki/John_Cooper_(tennis)","J Cooper"
"/wiki/Ray_Ruffels","Ray Ruffels"
"/wiki/Pancho_Guzm%C3%A1n","Pancho Guzman"
"/wiki/Koji_Watanabe","Koji Watanabe"
"/wiki/Clark_Graebner","C Graebner"
"/wiki/Daniel_Contet","D Contet"
"/wiki/Bob_Maud","Bob Maud"
"/wiki/Bo_Holmstr%C3%B6m_(tennis)","Bo Holmstrom"
"/wiki/Herb_Fitzgibbon","H Fitzgibbon"
"/wiki/Herb_Fitzgibbon","Herb Fitzgibbon"
"/wiki/Vicente_Zaraz%C3%BAa","Vicente Zarazua"
"/wiki/Roger_Dowdeswell","Roger Dowdeswell"
"/wiki/Roger_Dowdeswell","R Dowdeswell"
"/wiki/Allen_Fox","A Fox"
"/wiki/Pat_Cramer","Pat Cramer"
"/wiki/Stan_Smith","Stan Smith"
"/wiki/Stan_Smith","S Smith"
"/wiki/Graham_Stilwell","G Stilwell"
"/wiki/Isao_Watanabe","Isao Watanabe"
"/wiki/Peter_Pokorny_(tennis)","Peter Pokorny"
"/wiki/Jaime_Pinto_Bravo","Jaime Pinto Bravo"
"/wiki/Koji_Watanabe","K Watanabe"
"/wiki/Patrice_Beust","P Beust"
"/wiki/Eleazar_Davidman","Eleazar Davidman"
"/wiki/Keishiro_Yanagi","Keishiro Yanagi"
"/wiki/Ove_Bengtson","O Bengtson"
"/wiki/Jim_Osborne_(tennis)","Jim Osborne"
"/wiki/Ilie_N%C4%83stase","Ilie Nastase"
"/wiki/Gerald_Battrick","G Battrick"
"/wiki/Gaetano_Di_Maso","Gaetano Di Maso"
"/wiki/Ismail_El_Shafei","I El Shafei"
"/wiki/Ismail_El_Shafei","Ismail El Shafei"
"/wiki/Bob_Lutz_(tennis)","Bob Lutz"
"/wiki/Jean-Baptiste_Chanfreau","JeanBaptiste Chanfreau"
"/wiki/Terry_Ryan_(tennis)","T Ryan"
"/wiki/Lance_Lumsden","Lance Lumsden"
"/wiki/Dick_Crealy","Dick Crealy"
"/wiki/John_Clifton_(tennis)","John Clifton"
"/wiki/Raymond_Moore_(tennis)","R Moore"
"/wiki/Jan_Kode%C5%A1","Jan Kodes"
"/wiki/Terry_Addison","Terry Addison"
"/wiki/Terry_Addison","T Addison"
"/wiki/Georges_Goven","Georges Goven"
"/wiki/Georges_Goven","G Goven"
"/wiki/Paul_Hutchins","Paul Hutchins"
"/wiki/Peter_Curtis_(tennis)","Peter Curtis"
"/wiki/Peter_Curtis_(tennis)","P Curtis"
"/wiki/Allan_Stone","Allan Stone"
"/wiki/Allan_Stone","A Stone"
"/wiki/Keishiro_Yanagi","K Yanagi"
"/wiki/Jan_Kukal","Jan Kukal"
"/wiki/Lars_%C3%96lander","Lars Olander"
"/wiki/Ray_Ruffels","R Ruffels"
"/wiki/Patrick_Hombergen","Patrick Hombergen"
"/wiki/Ion_%C8%9Airiac","I Tiriac"
"/wiki/Jan_Hajer","J Hajer"
"/wiki/Chauncey_Steele_III","Chauncey Steele"
"/wiki/Vladimir_Korotkov_(tennis)","Vladimir Korotkov"
"/wiki/Patricio_Cornejo","P Cornejo"
"/wiki/Patricio_Cornejo","Patricio Cornejo"
"/wiki/Giordano_Maioli","G Maioli"
"/wiki/Hans-Joachim_Pl%C3%B6tz","HansJoachim Plotz"
"/wiki/Hans-Joachim_Pl%C3%B6tz","HJ Plotz"
"/wiki/Onny_Parun","O Parun"
"/wiki/Onny_Parun","Onny Parun"
"/wiki/Nikola_%C5%A0pear","Nikola Spear"
"/wiki/Brian_Fairlie","Brian Fairlie"
"/wiki/Brian_Fairlie","B Fairlie"
"/wiki/Dick_Crealy","R Crealy"
"/wiki/Jean-Baptiste_Chanfreau","JB Chanfreau"
"/wiki/Taghi_Akbari","Taghi Akbari"
"/wiki/P%C3%A9ter_Sz%C5%91ke","Peter Szoke"
"/wiki/Ray_Keldie","Ray Keldie"
"/wiki/Bob_Maud","R Maud"
"/wiki/Jan_Kode%C5%A1","J Kodes"
"/wiki/Haroon_Rahim","H Rahim"
"/wiki/Derek_Schroder","D Schroder"
"/wiki/Manuel_Orantes","M Orantes"
"/wiki/Phil_Dent","P Dent"
"/w/index.php?title=John_Brown_(tennis)&action=edit&redlink=1","J Brown"
"/w/index.php?title=Colin_Stubs&action=edit&redlink=1","C Stubs"
"/wiki/John_Alexander_(Australian_politician)","J Alexander"
"/wiki/David_Lloyd_(tennis)","D Lloyd"
"/w/index.php?title=Warren_Jacques&action=edit&redlink=1","W Jacques"
"/wiki/Richard_Russell_(tennis)","R Russell"
"/wiki/Vladimir_Korotkov_(tennis)","V Korotkov"
"/wiki/Ra%C3%BAl_Peralta","R Peralta"
"/wiki/Roy_Barth","R Barth"
"/wiki/J%C3%BCrgen_Fassbender","J Fassbender"
"/w/index.php?title=Geoffrey_Bluett&action=edit&redlink=1","G Bluett"
"/w/index.php?title=Graydon_Garner&action=edit&redlink=1","G Garner"
"/wiki/Lance_Lumsden","L Lumsden"
"/wiki/Jan_Kukal","J Kukal"
"/wiki/Nikola_%C5%A0pear","N Spear"
"/wiki/Wies%C5%82aw_G%C4%85siorek","W Gasiorek"
"/w/index.php?title=Pancho_Castillo&action=edit&redlink=1","F Castillo"
"/wiki/Milan_Hole%C4%8Dek","M Holecek"
"/wiki/Gaetano_Di_Maso","G Di Maso"
"/wiki/Pancho_Guzm%C3%A1n","F Guzman"
"/wiki/Bob_Lutz_(tennis)","R Lutz"
"/w/index.php?title=Clay_Iles&action=edit&redlink=1","C Iles"
"/wiki/Jean-Pierre_Courcol","JP Courcol"
"/wiki/Jim_Osborne_(tennis)","J Osborne"
"/wiki/Ray_Keldie","R Keldie"
"/wiki/Paul_Hutchins","P Hutchins"
"/wiki/Patrick_Hombergen","P Hombergen"
"/wiki/Robert_Lutz_(tennis)","Robert Lutz"
"/wiki/Chauncey_Steele_III","C Steele"
"/wiki/Jean-Loup_Rouyer","JL Rouyer"
"/w/index.php?title=Barry_Geraghty_(tennis)&action=edit&redlink=1","B Geraghty"
"/wiki/John_Paish","J Paish"
"/wiki/Mark_Cox_(tennis_player)","M Cox"
"/wiki/Peter_Pokorny_(tennis)","P Pokorny"
"/wiki/John_Clifton_(tennis)","J Clifton"
"/wiki/Jaime_Fillol","J Fillol"
"/wiki/%C5%A0t%C4%9Bp%C3%A1n_Koudelka","S Koudelka"
"/wiki/Allan_McDonald_(tennis)","A McDonald"
"/wiki/Tadeusz_Nowicki","T Nowicki"
"/wiki/Erik_van_Dillen","E van Dillen"
"/w/index.php?title=Billy_Higgins_(tennis)&action=edit&redlink=1","W Higgins"
"/wiki/%C5%BDeljko_Franulovi%C4%87","Z Franulovic"
"/wiki/Bob_Carmichael","B Carmichael"
"/wiki/Bob_Hewitt","B Hewitt"
"/w/index.php?title=Rayno_Seegers&action=edit&redlink=1","R Seegers"
"/wiki/Dick_Crealy","D Crealy"
"/w/index.php?title=Tim_Sturdza&action=edit&redlink=1","D Sturdza"
"/wiki/Bob_Giltinan","B Giltinan"
"/wiki/Tom_Gorman_(tennis)","T Gorman"
"/wiki/Ilie_N%C4%83stase","I Nastase"
"/wiki/John_Bartlett_(tennis)","J Bartlett"
"/w/index.php?title=Julian_Krinsky&action=edit&redlink=1","J Krinsky"
"/w/index.php?title=Eugenio_Castigliano&action=edit&redlink=1","E Castigliano"
"/wiki/Butch_Seewagen","G Seewagen"
"/wiki/Hans_Kary","H Kary"
"/wiki/Bob_Giltinan","R Giltinan"
"/wiki/Jaidip_Mukherjea","J Mukherjea"
"/wiki/Antonio_Mu%C3%B1oz_(tennis)","A Munoz"
"/wiki/Peter_Doerner","P Doerner"
"/wiki/Szabolcs_Baranyi","S Baranyi"
"/wiki/Harald_Elschenbroich","H Elschenbroich"
"/wiki/Guillermo_Vilas","G Vilas"
"/wiki/Andrew_Pattison","A Pattison"
"/wiki/Hank_Irvine","H Irvine"
"/wiki/Franti%C5%A1ek_P%C3%A1la","F Pala"
"/w/index.php?title=Rauty_Krog&action=edit&redlink=1","R Krog"
"/wiki/Colin_Dibley","C Dibley"
"/wiki/Patrick_Proisy","P Proisy"
"/wiki/Taghi_Akbari","T Akbari"
"/w/index.php?title=Petre_M%C4%83rmureanu&action=edit&redlink=1","P Marmureanu"
"/w/index.php?title=Jack_Saul_(tennis)&action=edit&redlink=1","J Saul"
"/wiki/Byron_Bertram","B Bertram"
"/wiki/Anatoli_Volkov","A Volkov"
"/wiki/Syd_Ball","S Ball"
"/w/index.php?title=Bernard_Montrenaud&action=edit&redlink=1","B Montrenaud"
"/wiki/Stephen_Warboys","S Warboys"
"/wiki/Joaqu%C3%ADn_Loyo_Mayo","J Loyo Mayo"
"/wiki/Ian_Fletcher_(tennis)","I Fletcher"
"/wiki/Adriano_Panatta","A Panatta"
"/wiki/Tom_Gorman_(tennis)","Tom Gorman"
"/wiki/Colin_Dibley","Colin Dibley"
"/wiki/Pat_Cramer","P Cramer"
"/wiki/Ezio_Di_Matteo","E di Matteo"
"/wiki/Anand_Amritraj","A Amritraj"
"/wiki/Ross_Case","R Case"
"/wiki/Jeff_Simpson","J Simpson"
"/wiki/Wanaro_N%27Godrella","W NGodrella"
"/w/index.php?title=Michel_Leclercq_(tennis)&action=edit&redlink=1","M Leclercq"
"/wiki/Jun_Kuki","J Kuki"
"/wiki/Karl_Meiler","K Meiler"
"/wiki/Jeff_Borowiak","J Borowiak"
"/wiki/Marcello_Lara","M Lara"
"/wiki/Kim_Warwick","K Warwick"
"/wiki/P%C3%A9ter_Sz%C5%91ke","P Szoke"
"/wiki/Toshiro_Sakai","T Sakai"
"/w/index.php?title=John_de_Mendoza&action=edit&redlink=1","J de Mendoza"
"/wiki/Jimmy_Connors","J Connors"
"/wiki/Geoff_Masters","G Masters"
"/wiki/Vladim%C3%ADr_Zedn%C3%ADk","V Zednik"
"/wiki/Ji%C5%99%C3%AD_H%C5%99ebec","J Hrebec"
"/wiki/John_Feaver","J Feaver"
"/wiki/Manuel_Orantes","Manuel Orantes"
"/wiki/Jimmy_Connors","Jimmy Connors"
"/wiki/Alvin_Gardiner","A Gardiner"
"/wiki/Sandy_Mayer","A Mayer"
"/wiki/Bill_Durham","W Durham"
"/wiki/Pietro_Marzano","P Marzano"
"/wiki/Patrice_Dominguez","P Dominguez"
"/wiki/Mike_Estep","M Estep"
"/wiki/Jun_Kamiwazumi","J Kamiwazumi"
"/w/index.php?title=Ken_Weatherley&action=edit&redlink=1","K Weatherley"
"/w/index.php?title=Andr%C3%A9_van_der_Merwe_(tennis)&action=edit&redlink=1","A van der Merwe"
"/wiki/Teimuraz_Kakulia","T Kakulia"
"/wiki/Dick_Knight_(tennis)","R Knight"
"/w/index.php?title=Jean-Paul_Meyer&action=edit&redlink=1","JP Meyer"
"/w/index.php?title=Dan_Bleckinger&action=edit&redlink=1","D Bleckinger"
"/wiki/Vijay_Amritraj","V Amritraj"
"/wiki/Jeff_Austin_(tennis)","J Austin"
"/wiki/Paolo_Bertolucci","P Bertolucci"
"/wiki/Bill_Lloyd_(tennis)","W Lloyd"
"/wiki/Dick_R._Bohrnstedt","R Bohrnstedt"
"/wiki/Roscoe_Tanner","R Tanner"
"/wiki/Jairo_Velasco_Sr.","J Velasco"
"/wiki/Jaime_Pinto_Bravo","J Pinto Bravo"
"/wiki/Buster_Mottram","C Mottram"
"/wiki/Dick_Stockton_(tennis)","R Stockton"
"/wiki/Harold_Solomon","H Solomon"
"/wiki/Antonio_Zugarelli","A Zugarelli"
"/wiki/Brian_Gottfried","B Gottfried"
"/w/index.php?title=Robert_Stock_(tennis)&action=edit&redlink=1","R Stock"
"/wiki/Iv%C3%A1n_Molina","I Molina"
"/wiki/Sherwood_Stewart","S Stewart"
"/wiki/Erik_Van_Dillen","E van Dillen"
"/wiki/Corrado_Barazzutti","C Barazzutti"
"/wiki/Tito_V%C3%A1zquez","M Vazquez"
"/w/index.php?title=Robert_Clarke_(tennis)&action=edit&redlink=1","R Clarke"
"/wiki/Bernard_Mignot","B Mignot"
"/wiki/Paul_Gerken","P Gerken"
"/wiki/Sandy_Mayer","Sandy Mayer"
"/wiki/J%C3%BCrgen_Fassbender","Jurgen Fassbender"
"/wiki/Bj%C3%B6rn_Borg","Bjorn Borg"
"/wiki/Vijay_Amritraj","Vijay Amritraj"
"/wiki/William_Brown_(tennis)","W Brown"
"/w/index.php?title=Phil_Siviter&action=edit&redlink=1","P Siviter"
"/w/index.php?title=Ken_McMillan_(tennis)&action=edit&redlink=1","K McMillan"
"/wiki/Ionel_S%C3%A2nteiu","I Santeiu"
"/wiki/Roberto_Ch%C3%A1vez","R Chavez"
"/wiki/Richard_Lewis_(tennis_and_rugby_league)","R Lewis"
"/w/index.php?title=Steve_Messmer&action=edit&redlink=1","S Messmer"
"/w/index.php?title=Gaurav_Misra&action=edit&redlink=1","G Misra"
"/wiki/Jos%C3%A9_Moreno_(tennis)","J Moreno"
"/w/index.php?title=Michael_Collins_(tennis)&action=edit&redlink=1","M Collins"
"/wiki/Frank_Gebert","F Gebert"
"/wiki/Tenny_Svensson","T Svensson"
"/wiki/Hans-J%C3%BCrgen_Pohmann","HJ Pohmann"
"/wiki/Chico_Hagey","J Hagey"
"/w/index.php?title=Colin_McHugo&action=edit&redlink=1","C McHugo"
"/wiki/R%C3%B3bert_Mach%C3%A1n","R Machan"
"/w/index.php?title=Greg_Braun&action=edit&redlink=1","G Braun"
"/w/index.php?title=Pancho_Walthall&action=edit&redlink=1","F Walthall"
"/wiki/Chiradip_Mukerjea","C Mukerjea"
"/w/index.php?title=Hans_Engert&action=edit&redlink=1","H Engert"
"/wiki/Cliff_Letcher","C Letcher"
"/wiki/Mark_Farrell_(tennis)","M Farrell"
"/wiki/Russell_Simpson_(tennis)","R Simpson"
"/w/index.php?title=Tom_Karp&action=edit&redlink=1","T Karp"
"/wiki/Bernard_Mitton","B Mitton"
"/wiki/Colin_Dowdeswell","C Dowdeswell"
"/wiki/Deon_Joubert","D Joubert"
"/w/index.php?title=Thierry_Bernasconi&action=edit&redlink=1","T Bernasconi"
"/wiki/Jan_Hordijk","J Hordijk"
"/wiki/Zan_Guerry","A Guerry"
"/w/index.php?title=Kiyoshi_Tanabe_(tennis)&action=edit&redlink=1","K Tanabe"
"/wiki/Petr_Kanderal","P Kanderal"
"/w/index.php?title=Greg_Peebles&action=edit&redlink=1","G Peebles"
"/wiki/Bj%C3%B6rn_Borg","B Borg"
"/wiki/Jasjit_Singh_(tennis)","J Singh"
"/wiki/Billy_Martin_(tennis)","W Martin"
"/w/index.php?title=Stephen_Myers_(tennis)&action=edit&redlink=1","S Myers"
"/w/index.php?title=Doug_Crawford_(tennis)&action=edit&redlink=1","D Crawford"
"/w/index.php?title=Norman_Holmes_(tennis)&action=edit&redlink=1","N Holmes"
"/wiki/Robert_McKinley_(tennis)","R McKinley"
"/wiki/Paul_McNamee","P McNamee"
"/w/index.php?title=Eugene_Russo&action=edit&redlink=1","E Russo"
"/w/index.php?title=Dragan_Stojovi%C4%87&action=edit&redlink=1","D Stojovic"
"/wiki/John_James_(tennis)","J James"
"/wiki/Jean-Louis_Haillet","JL Haillet"
"/wiki/John_Lloyd_(tennis)","J Lloyd"
"/wiki/Jean-Fran%C3%A7ois_Caujolle","JF Caujolle"
"/wiki/Paul_Kronk","P Kronk"
"/w/index.php?title=Keith_Hancock_(tennis)&action=edit&redlink=1","K Hancock"
"/w/index.php?title=Harold_Turnbull&action=edit&redlink=1","H Turnbull"
"/wiki/Konstantin_Pugaev","K Pugaev"
"/wiki/Ernie_Ewert","E Ewert"
"/wiki/Mike_Machette","M Machette"
"/wiki/Tony_Parun","A Parun"
"/wiki/Robin_Drysdale","R Drysdale"
"/w/index.php?title=Pierre_Joly&action=edit&redlink=1","P Joly"
"/wiki/Saeed_Meer","S Meer"
"/w/index.php?title=Richard_Buwalda&action=edit&redlink=1","R Buwalda"
"/wiki/Greg_Perkins","G Perkins"
"/wiki/Munawar_Iqbal","M Iqbal"
"/wiki/John_Yuill_(tennis)","J Yuill"
"/w/index.php?title=Graeme_Thomson_(tennis)&action=edit&redlink=1","G Thomson"
"/wiki/Ra%C3%BAl_Ram%C3%ADrez","R Ramirez"
"/wiki/Kenichi_Hirai","K Hirai"
"/wiki/Dick_Stockton_(tennis)","Dick Stockton"
"/wiki/Eddie_Dibbs","E Dibbs"
"/wiki/Dick_Dell","R Dell"
"/wiki/Vitas_Gerulaitis","V Gerulaitis"
"/wiki/Raz_Reid","R Reid"
"/wiki/Bal%C3%A1zs_Tar%C3%B3czy","B Taroczy"
"/wiki/Ulrich_Pinner","U Pinner"
"/wiki/%C3%89ric_Deblicker","E Deblicker"
"/wiki/John_Alexander_(tennis)","J Alexander"
"/wiki/Rolf_Thung","R Thung"
"/wiki/Leif_Johansson_(tennis)","L Johansson"
"/wiki/Jos%C3%A9_Higueras","J Higueras"
"/wiki/Armistead_Neely","A Neely"
"/wiki/Juan_Ignacio_Munta%C3%B1ola","JI Muntanola"
"/wiki/Juli%C3%A1n_Ganz%C3%A1bal","J Ganzabal"
"/wiki/Kjell_Johansson_(tennis)","K Johansson"
"/wiki/Steve_Krulevitz","S Krulevitz"
"/wiki/Robert_Kreiss","R Kreiss"
"/wiki/Ra%C3%BAl_Ram%C3%ADrez","Raul Ramirez"
"/wiki/Roscoe_Tanner","Roscoe Tanner"
"/wiki/Guillermo_Vilas","Guillermo Vilas"
"/w/index.php?title=Tony_Fawcett&action=edit&redlink=1","A Fawcett"
"/wiki/Jan_P%C3%ADseck%C3%BD","J Pisecky"
"/wiki/Lito_%C3%81lvarez","E Alvarez"
"/wiki/John_Holladay_(tennis)","J Holladay"
"/wiki/Martin_Robinson_(tennis)","M Robinson"
"/wiki/John_Andrews_(tennis)","J Andrews"
"/wiki/Peter_McNamara","P McNamara"
"/wiki/Mark_Edmondson","M Edmondson"
"/wiki/V%C3%ADctor_Pecci","V Pecci"
"/wiki/Charles_Owens_(tennis)","C Owens"
"/wiki/Raz_Reid","G Reid"
"/wiki/Carlos_Kirmayr","C Kirmayr"
"/wiki/Woody_Blocher","W Blocher"
"/wiki/Trey_Waltke","T Waltke"
"/wiki/Wojciech_Fibak","W Fibak"
"/wiki/Jorge_Andrew","J Andrew"
"/wiki/Rick_Fisher_(tennis)","R Fisher"
"/wiki/Fred_McNair","F McNair"
"/wiki/Humphrey_Hose","H Hose"
"/wiki/Birger_Andersson_(tennis)","B Andersson"
"/wiki/Vitas_Gerulaitis","Vitas Gerulaitis"
"/wiki/Ferdi_Taygan","F Taygan"
"/w/index.php?title=Jayakumar_Royappa&action=edit&redlink=1","J Royappa"
"/wiki/Chris_Kachel","C Kachel"
